onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.002638	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
20.052698	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
28.102514	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
37.652576	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
45.702442	2	cue_ug-resp_pmod	n/a	17	-5	n/a	n/a
53.752556	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
64.802520	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
74.852340	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
82.902320	2	cue_ug-prop_pmod	n/a	23	2	n/a	n/a
94.952220	2	cue_ug-resp_pmod	n/a	25	3	n/a	n/a
105.002144	2	cue_ug-resp_pmod	n/a	17	-5	n/a	n/a
114.552140	2	cue_dict_pmod	n/a	25	6	n/a	n/a
126.602350	2	cue_dict_pmod	n/a	23	4	n/a	n/a
134.652150	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
142.702000	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
156.252200	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
167.301900	2	cue_ug-resp_pmod	n/a	25	3	n/a	n/a
178.851880	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
195.402070	2	cue_dict_pmod	n/a	19	-1	n/a	n/a
206.451840	2	cue_ug-resp_pmod	n/a	15	-7	n/a	n/a
214.501860	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
226.051740	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
241.101650	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
250.651600	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
261.701420	2	cue_dict_pmod	n/a	17	-3	n/a	n/a
269.751100	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
279.801150	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
294.851560	2	cue_dict_pmod	n/a	23	4	n/a	n/a
304.901520	2	cue_dict_pmod	n/a	23	4	n/a	n/a
314.951540	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
328.501280	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
336.551270	2	cue_dict_pmod	n/a	19	-1	n/a	n/a
347.601350	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
359.152440	2	cue_dict_pmod	n/a	25	6	n/a	n/a
370.701300	2	cue_ug-prop_pmod	n/a	25	4	n/a	n/a
378.767880	2	cue_ug-resp_pmod	n/a	23	1	n/a	n/a
10.535206	2.649995	dec_ug-resp_pmod_accept	2.649995	21	n/a	14	1.384192e-01
10.535206	2.649995	dec_ug-resp_pmod_option_presented	2.649995	21	n/a	14	1.384192e-01
10.535206	2.649995	dec_ug-resp_pmod_choice	2.649995	21	n/a	14	1.384192e-01
22.585743	1.015977	dec_dg-prop_pmod_choice	1.015977	23	n/a	19	-1.148124e-01
32.134693	1.583689	dec_ug-prop_pmod_choice	1.583689	15	n/a	12	6.372833e-02
40.185055	1.966803	dec_ug-resp_pmod_reject	1.966803	21	n/a	0	-1.472951e-01
40.185055	1.966803	dec_ug-resp_pmod_option_presented	1.966803	21	n/a	0	-1.472951e-01
40.185055	1.966803	dec_ug-resp_pmod_choice	1.966803	21	n/a	0	-1.949142e-01
48.234634	0.817248	dec_dg-prop_pmod_choice	0.817248	17	n/a	16	-2.299019e-01
59.284610	2.600110	dec_ug-resp_pmod_accept	2.600110	21	n/a	12	2.336573e-01
59.284610	2.600110	dec_ug-resp_pmod_option_presented	2.600110	21	n/a	12	2.336573e-01
59.284610	2.600110	dec_ug-resp_pmod_choice	2.600110	21	n/a	12	2.336573e-01
67.335620	2.449344	dec_ug-resp_pmod_accept	2.449344	19	n/a	10	2.787700e-01
67.335620	2.449344	dec_ug-resp_pmod_option_presented	2.449344	19	n/a	10	2.787700e-01
67.335620	2.449344	dec_ug-resp_pmod_choice	2.449344	19	n/a	10	2.787700e-01
77.384766	1.416959	dec_ug-resp_pmod_reject	1.416959	21	n/a	0	2.336573e-01
77.384766	1.416959	dec_ug-resp_pmod_option_presented	1.416959	21	n/a	0	2.336573e-01
77.384766	1.416959	dec_ug-resp_pmod_choice	1.416959	21	n/a	0	-1.949142e-01
85.434530	2.117202	dec_ug-resp_pmod_accept	2.117202	23	n/a	13	2.398684e-01
85.434530	2.117202	dec_ug-resp_pmod_option_presented	2.117202	23	n/a	13	2.398684e-01
85.434530	2.117202	dec_ug-resp_pmod_choice	2.117202	23	n/a	13	2.398684e-01
97.485130	1.666118	dec_dg-prop_pmod_choice	1.666118	25	n/a	17	3.127458e-02
109.034400	1.717075	dec_dg-prop_pmod_choice	1.717075	17	n/a	12	5.392232e-03
117.084540	1.933720	dec_ug-prop_pmod_choice	1.933720	25	n/a	17	1.837283e-01
129.134570	1.166760	dec_ug-prop_pmod_choice	1.166760	23	n/a	16	1.680762e-01
137.184460	1.166830	dec_dg-prop_pmod_choice	1.166830	23	n/a	22	-2.452472e-01
146.734500	2.183622	dec_ug-resp_pmod_reject	2.183622	21	n/a	0	-1.949142e-01
146.734500	2.183622	dec_ug-resp_pmod_option_presented	2.183622	21	n/a	0	-1.472951e-01
146.734500	2.183622	dec_ug-resp_pmod_choice	2.183622	21	n/a	0	-1.949142e-01
161.784400	2.400220	dec_ug-resp_pmod_reject	2.400220	21	n/a	0	1.384192e-01
161.784400	2.400220	dec_ug-resp_pmod_option_presented	2.400220	21	n/a	0	1.384192e-01
161.784400	2.400220	dec_ug-resp_pmod_choice	2.400220	21	n/a	0	-1.949142e-01
171.334530	1.850134	dec_dg-prop_pmod_choice	1.850134	25	n/a	20	-8.872542e-02
182.884260	2.183541	dec_ug-resp_pmod_reject	2.183541	21	n/a	0	-4.437972e-03
182.884260	2.183541	dec_ug-resp_pmod_option_presented	2.183541	21	n/a	0	-4.437972e-03
182.884260	2.183541	dec_ug-resp_pmod_choice	2.183541	21	n/a	0	-1.949142e-01
200.935070	2.649233	dec_ug-prop_pmod_choice	2.649233	19	n/a	10	3.374125e-01
208.984190	0.783511	dec_dg-prop_pmod_choice	0.783511	15	n/a	14	-2.220587e-01
218.534000	1.483727	dec_ug-prop_pmod_choice	1.483727	15	n/a	12	6.372833e-02
228.584960	1.182746	dec_dg-prop_pmod_choice	1.182746	23	n/a	22	-2.452472e-01
245.133940	1.617448	dec_ug-prop_pmod_choice	1.617448	15	n/a	12	6.372833e-02
256.184050	1.650176	dec_dg-prop_pmod_choice	1.650176	23	n/a	22	-2.452472e-01
264.233200	2.634118	dec_ug-prop_pmod_choice	2.634118	17	n/a	12	1.578460e-01
272.283420	1.467064	dec_dg-prop_pmod_choice	1.467064	23	n/a	19	-1.148124e-01
282.334000	2.766820	dec_ug-resp_pmod_accept	2.766820	19	n/a	10	2.787700e-01
282.334000	2.766820	dec_ug-resp_pmod_option_presented	2.766820	19	n/a	10	2.787700e-01
282.334000	2.766820	dec_ug-resp_pmod_choice	2.766820	19	n/a	10	2.787700e-01
297.383880	2.216776	dec_ug-prop_pmod_choice	2.216776	23	n/a	16	1.680762e-01
307.433930	1.733129	dec_ug-prop_pmod_choice	1.733129	23	n/a	16	1.680762e-01
318.984600	1.616174	dec_ug-prop_pmod_choice	1.616174	15	n/a	10	1.970617e-01
331.034550	2.182666	dec_dg-prop_pmod_choice	2.182666	23	n/a	22	-2.452472e-01
342.083830	1.899758	dec_ug-prop_pmod_choice	1.899758	19	n/a	15	7.425465e-02
351.633500	1.283709	dec_ug-resp_pmod_reject	1.283709	19	n/a	0	1.208753e-01
351.633500	1.283709	dec_ug-resp_pmod_option_presented	1.283709	19	n/a	0	1.208753e-01
351.633500	1.283709	dec_ug-resp_pmod_choice	1.283709	19	n/a	0	-1.949142e-01
363.184420	2.482884	dec_ug-prop_pmod_choice	2.482884	25	n/a	17	1.837283e-01
373.234440	4.000000	missed_trial	n/a	25	n/a	n/a	n/a
381.300140	1.133738	dec_dg-prop_pmod_choice	1.133738	23	n/a	19	-1.148124e-01
