onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.005577	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
16.556173	2	cue_ug-resp_pmod	n/a	23	5	n/a	n/a
31.605904	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
42.655514	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
53.705710	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
63.756344	2	cue_ug-resp_pmod	n/a	19	1	n/a	n/a
73.806030	2	cue_ug-resp_pmod	n/a	19	1	n/a	n/a
83.356155	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
93.405690	2	cue_ug-resp_pmod	n/a	15	-3	n/a	n/a
102.955510	2	cue_ug-resp_pmod	n/a	19	1	n/a	n/a
114.505650	2	cue_dict_pmod	n/a	23	4	n/a	n/a
125.555560	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
133.605380	2	cue_ug-resp_pmod	n/a	21	3	n/a	n/a
143.156100	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
158.205870	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
166.255870	2	cue_ug-resp_pmod	n/a	17	-1	n/a	n/a
174.305190	2	cue_ug-resp_pmod	n/a	19	1	n/a	n/a
185.355940	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
195.405700	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
203.455780	2	cue_dict_pmod	n/a	23	4	n/a	n/a
211.506010	2	cue_ug-resp_pmod	n/a	19	1	n/a	n/a
225.055600	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
237.105670	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
245.155720	2	cue_dict_pmod	n/a	25	6	n/a	n/a
256.705320	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
264.755200	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
281.305420	2	cue_dict_pmod	n/a	23	4	n/a	n/a
293.355800	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
303.405240	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
311.455300	2	cue_ug-resp_pmod	n/a	17	-1	n/a	n/a
321.005830	2	cue_ug-resp_pmod	n/a	17	-1	n/a	n/a
330.555660	2	cue_dict_pmod	n/a	19	0	n/a	n/a
338.605870	2	cue_dict_pmod	n/a	21	2	n/a	n/a
351.655820	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
363.705470	2	cue_ug-resp_pmod	n/a	15	-3	n/a	n/a
373.755400	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
9.039069	1.199750	dec_ug-prop_pmod_choice	1.199750	15	n/a	8	3.217358e-01
