onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.001706	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
16.044418	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
28.087326	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
38.128914	2	cue_ug-resp_pmod	n/a	15	-4	n/a	n/a
47.670467	2	cue_dict_pmod	n/a	25	6	n/a	n/a
57.211086	2	cue_ug-resp_pmod	n/a	15	-4	n/a	n/a
66.752410	2	cue_dict_pmod	n/a	23	4	n/a	n/a
83.299360	2	cue_ug-prop_pmod	n/a	19	0	n/a	n/a
92.857150	2	cue_dict_pmod	n/a	19	0	n/a	n/a
109.404190	2	cue_ug-prop_pmod	n/a	19	0	n/a	n/a
118.945230	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
130.488420	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
141.530840	2	cue_dict_pmod	n/a	19	0	n/a	n/a
149.570560	2	cue_ug-resp_pmod	n/a	17	-2	n/a	n/a
159.629200	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
171.672700	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
179.728470	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
187.768330	2	cue_ug-resp_pmod	n/a	19	0	n/a	n/a
195.808410	2	cue_dict_pmod	n/a	21	2	n/a	n/a
207.851730	2	cue_ug-resp_pmod	n/a	23	4	n/a	n/a
219.894910	2	cue_ug-prop_pmod	n/a	19	0	n/a	n/a
229.435910	2	cue_ug-resp_pmod	n/a	15	-4	n/a	n/a
244.481670	2	cue_ug-resp_pmod	n/a	25	6	n/a	n/a
252.521400	2	cue_dict_pmod	n/a	21	2	n/a	n/a
260.561500	2	cue_ug-resp_pmod	n/a	19	0	n/a	n/a
275.607360	2	cue_dict_pmod	n/a	19	0	n/a	n/a
283.646880	2	cue_ug-resp_pmod	n/a	19	0	n/a	n/a
291.688570	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
299.727170	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
309.768600	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
319.810460	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
329.851680	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
342.896000	2	cue_dict_pmod	n/a	19	0	n/a	n/a
352.437100	2	cue_dict_pmod	n/a	19	0	n/a	n/a
365.497620	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
378.525020	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
10.534851	1.588404	dec_ug-prop_pmod_choice	1.588404	15	n/a	10	1.193806e-01
18.577723	2.286154	dec_ug-resp_pmod_accept	2.286154	23	n/a	22	-1.318438e-01
18.577723	2.286154	dec_ug-resp_pmod_option_presented	2.286154	23	n/a	22	-1.318438e-01
18.577723	2.286154	dec_ug-resp_pmod_choice	2.286154	23	n/a	22	-1.318438e-01
30.620783	0.518186	dec_ug-resp_pmod_accept	0.518186	17	n/a	16	-1.164985e-01
30.620783	0.518186	dec_ug-resp_pmod_option_presented	0.518186	17	n/a	16	-1.164985e-01
30.620783	0.518186	dec_ug-resp_pmod_choice	0.518186	17	n/a	16	-1.164985e-01
42.162685	1.336417	dec_dg-prop_pmod_choice	1.336417	15	n/a	12	-5.066880e-02
51.703680	2.554670	dec_ug-prop_pmod_choice	2.554670	25	n/a	17	1.060473e-01
61.244568	1.854002	dec_dg-prop_pmod_choice	1.854002	15	n/a	12	-5.066880e-02
70.786570	2.287171	dec_ug-prop_pmod_choice	2.287171	23	n/a	16	9.039512e-02
87.333060	4.000000	missed_trial	n/a	19	n/a	n/a	n/a
96.890465	0.586508	dec_ug-prop_pmod_choice	0.586508	19	n/a	13	1.018368e-01
113.437416	1.737350	dec_ug-resp_pmod_accept	1.737350	19	n/a	15	3.520426e-02
113.437416	1.737350	dec_ug-resp_pmod_option_presented	1.737350	19	n/a	15	3.520426e-02
113.437416	1.737350	dec_ug-resp_pmod_choice	1.737350	19	n/a	15	3.520426e-02
