onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.002085	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
14.543378	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
27.587572	2	cue_ug-prop_pmod	n/a	19	1	n/a	n/a
35.627510	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
49.171997	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
57.212166	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
67.253650	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
82.299310	2	cue_ug-prop_pmod	n/a	19	1	n/a	n/a
91.857185	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
101.381940	2	cue_ug-prop_pmod	n/a	23	5	n/a	n/a
112.424310	2	cue_dict_pmod	n/a	25	4	n/a	n/a
120.481040	2	cue_dict_pmod	n/a	25	4	n/a	n/a
131.523380	2	cue_ug-prop_pmod	n/a	21	3	n/a	n/a
141.064530	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
156.110440	2	cue_dict_pmod	n/a	19	-2	n/a	n/a
168.153640	2	cue_dict_pmod	n/a	25	4	n/a	n/a
178.195430	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
191.739790	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
201.781400	2	cue_dict_pmod	n/a	21	0	n/a	n/a
211.823090	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
221.865160	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
231.405840	2	cue_dict_pmod	n/a	23	2	n/a	n/a
239.462450	2	cue_dict_pmod	n/a	25	4	n/a	n/a
247.502520	2	cue_dict_pmod	n/a	21	0	n/a	n/a
255.542480	2	cue_ug-prop_pmod	n/a	21	3	n/a	n/a
268.586520	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
278.628330	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
286.684940	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
296.209600	2	cue_dict_pmod	n/a	21	0	n/a	n/a
305.750800	2	cue_dict_pmod	n/a	19	-2	n/a	n/a
320.796360	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
328.854700	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
336.909800	2	cue_ug-prop_pmod	n/a	19	1	n/a	n/a
348.936370	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
363.982100	2	cue_ug-prop_pmod	n/a	25	7	n/a	n/a
377.026370	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
9.036313	1.169471	dec_dg-prop_pmod_choice	1.169471	17	n/a	14	-9.244082e-02
20.077630	0.887160	dec_dg-prop_pmod_choice	0.887160	23	n/a	16	3.543642e-02
30.120852	1.436036	dec_ug-resp_pmod_accept	1.436036	19	n/a	13	1.330518e-01
30.120852	1.436036	dec_ug-resp_pmod_option_presented	1.436036	19	n/a	13	1.330518e-01
30.120852	1.436036	dec_ug-resp_pmod_choice	1.436036	19	n/a	13	1.330518e-01
39.660748	1.520746	dec_ug-resp_pmod_accept	1.520746	15	n/a	12	1.726236e-02
39.660748	1.520746	dec_ug-resp_pmod_option_presented	1.520746	15	n/a	12	1.726236e-02
39.660748	1.520746	dec_ug-resp_pmod_choice	1.520746	15	n/a	12	1.726236e-02
51.705463	1.486021	dec_dg-prop_pmod_choice	1.486021	17	n/a	12	2.520624e-02
59.745403	1.118809	dec_ug-prop_pmod_choice	1.118809	15	n/a	10	1.511721e-01
69.786830	1.719509	dec_ug-prop_pmod_choice	1.719509	15	n/a	10	1.511721e-01
86.333710	1.435959	dec_ug-resp_pmod_accept	1.435959	19	n/a	18	-1.301061e-01
86.333710	1.435959	dec_ug-resp_pmod_option_presented	1.435959	19	n/a	18	-1.301061e-01
86.333710	1.435959	dec_ug-resp_pmod_choice	1.435959	19	n/a	18	-1.301061e-01
95.874000	0.869978	dec_dg-prop_pmod_choice	0.869978	19	n/a	18	-2.162798e-01
106.915215	1.471667	dec_ug-resp_pmod_accept	1.471667	23	n/a	22	-1.392594e-01
106.915215	1.471667	dec_ug-resp_pmod_option_presented	1.471667	23	n/a	22	-1.392594e-01
106.915215	1.471667	dec_ug-resp_pmod_choice	1.471667	23	n/a	22	-1.392594e-01
