onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.001089	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
15.042667	2	cue_dict_pmod	n/a	19	0	n/a	n/a
31.589624	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
39.629646	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
54.675720	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
64.216620	2	cue_dict_pmod	n/a	19	0	n/a	n/a
77.260550	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
88.319756	2	cue_ug-prop_pmod	n/a	25	6	n/a	n/a
96.376080	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
105.900880	2	cue_dict_pmod	n/a	25	6	n/a	n/a
113.957400	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
123.982315	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
136.025450	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
144.081970	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
152.105270	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
160.145200	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
175.190920	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
188.735290	2	cue_dict_pmod	n/a	25	6	n/a	n/a
199.777740	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
211.320530	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
219.360470	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
228.902020	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
240.444670	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
248.484470	2	cue_dict_pmod	n/a	19	0	n/a	n/a
262.028720	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
277.074460	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
290.118960	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
299.660000	2	cue_dict_pmod	n/a	25	6	n/a	n/a
309.701630	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
322.745700	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
330.785280	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
340.826800	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
350.868530	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
358.908540	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
366.965480	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
375.022000	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
7.534759	1.736625	dec_ug-resp_pmod_reject	1.736625	23	n/a	0	-1.081781e-01
7.534759	1.736625	dec_ug-resp_pmod_option_presented	1.736625	23	n/a	0	-6.469979e-02
7.534759	1.736625	dec_ug-resp_pmod_choice	1.736625	23	n/a	0	-1.081781e-01
19.076660	1.353157	dec_ug-prop_pmod_choice	1.353157	19	n/a	13	1.111992e-01
34.122574	1.436176	dec_dg-prop_pmod_choice	1.436176	25	n/a	23	-2.224374e-01
45.162453	1.521980	dec_dg-prop_pmod_choice	1.521980	21	n/a	17	-1.119612e-01
58.708477	1.721147	dec_ug-prop_pmod_choice	1.721147	15	n/a	10	1.287430e-01
69.749565	1.905620	dec_ug-prop_pmod_choice	1.905620	19	n/a	15	5.936025e-03
82.793900	4.000000	missed_trial	n/a	15	n/a	n/a	n/a
90.852920	2.136290	dec_ug-resp_pmod_reject	2.136290	25	n/a	0	-1.081781e-01
90.852920	2.136290	dec_ug-resp_pmod_option_presented	2.136290	25	n/a	0	9.182195e-02
90.852920	2.136290	dec_ug-resp_pmod_choice	2.136290	25	n/a	0	-1.081781e-01
100.393350	1.053154	dec_dg-prop_pmod_choice	1.053154	15	n/a	12	-1.024374e-01
108.433480	1.586574	dec_ug-prop_pmod_choice	1.586574	25	n/a	23	-1.245903e-01
116.473230	1.219473	dec_ug-prop_pmod_choice	1.219473	17	n/a	12	8.952736e-02
