onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
4.999143	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
17.048980	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
26.598936	2	cue_ug-resp_pmod	n/a	23	4	n/a	n/a
38.148900	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
48.199013	2	cue_dict_pmod	n/a	25	7	n/a	n/a
59.248880	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
69.298874	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
78.848760	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
88.398450	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
97.948560	2	cue_ug-prop_pmod	n/a	25	6	n/a	n/a
108.998535	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
121.048546	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
129.098330	2	cue_ug-resp_pmod	n/a	23	4	n/a	n/a
137.148500	2	cue_ug-prop_pmod	n/a	23	4	n/a	n/a
145.198750	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
153.248550	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
165.298390	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
176.848400	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
193.398220	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
203.448270	2	cue_ug-prop_pmod	n/a	19	0	n/a	n/a
216.998180	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
225.048140	2	cue_dict_pmod	n/a	19	1	n/a	n/a
233.098180	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
241.148040	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
251.198440	2	cue_dict_pmod	n/a	23	5	n/a	n/a
262.247830	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
272.297900	2	cue_ug-prop_pmod	n/a	21	2	n/a	n/a
280.347800	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
291.897980	2	cue_dict_pmod	n/a	23	5	n/a	n/a
302.948000	2	cue_ug-prop_pmod	n/a	17	-2	n/a	n/a
320.997920	2	cue_dict_pmod	n/a	15	-3	n/a	n/a
336.047730	2	cue_ug-resp_pmod	n/a	21	2	n/a	n/a
344.097500	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
359.147770	2	cue_ug-resp_pmod	n/a	23	4	n/a	n/a
367.197780	2	cue_ug-prop_pmod	n/a	15	-4	n/a	n/a
378.747740	2	cue_dict_pmod	n/a	23	5	n/a	n/a
7.531475	1.383737	dec_ug-prop_pmod_choice	1.383737	15	n/a	10	5.799131e-03
21.081396	0.833650	dec_ug-prop_pmod_choice	0.833650	15	n/a	8	1.391325e-01
30.631351	0.866834	dec_dg-prop_pmod_choice	0.866834	23	n/a	19	-1.934172e-01
40.681316	0.833605	dec_ug-prop_pmod_choice	0.833605	15	n/a	8	1.391325e-01
53.731255	0.983587	dec_ug-prop_pmod_choice	0.983587	25	n/a	14	1.124658e-01
61.781490	1.516536	dec_ug-resp_pmod_reject	1.516536	17	n/a	0	-2.295091e-01
61.781490	1.516536	dec_ug-resp_pmod_option_presented	1.516536	17	n/a	0	-1.706855e-01
61.781490	1.516536	dec_ug-resp_pmod_choice	1.516536	17	n/a	0	-2.295091e-01
73.331300	1.016710	dec_ug-prop_pmod_choice	1.016710	15	n/a	8	1.391325e-01
82.881180	1.133949	dec_ug-prop_pmod_choice	1.133949	15	n/a	10	5.799131e-03
92.430360	0.817647	dec_dg-prop_pmod_choice	0.817647	17	n/a	9	1.032580e-01
103.481090	1.400107	dec_ug-resp_pmod_accept	1.400107	25	n/a	14	2.104909e-01
