onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
4.993017	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
18.043041	2	cue_dict_pmod	n/a	23	2	n/a	n/a
27.592716	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
37.642838	2	cue_ug-prop_pmod	n/a	17	-4	n/a	n/a
47.192642	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
59.242752	2	cue_ug-prop_pmod	n/a	25	4	n/a	n/a
68.792650	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
76.842670	2	cue_dict_pmod	n/a	23	2	n/a	n/a
88.392365	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
98.442670	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
106.492260	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
121.542310	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
138.092180	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
146.142350	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
154.192400	2	cue_dict_pmod	n/a	23	2	n/a	n/a
166.242520	2	cue_dict_pmod	n/a	25	4	n/a	n/a
177.792130	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
187.842240	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
197.892010	2	cue_ug-prop_pmod	n/a	21	0	n/a	n/a
207.942020	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
222.992050	2	cue_dict_pmod	n/a	21	0	n/a	n/a
234.042050	2	cue_dict_pmod	n/a	25	4	n/a	n/a
243.591980	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
258.641700	2	cue_ug-prop_pmod	n/a	23	2	n/a	n/a
268.691740	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
276.741700	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
284.791600	2	cue_ug-prop_pmod	n/a	23	2	n/a	n/a
302.842900	2	cue_ug-prop_pmod	n/a	17	-4	n/a	n/a
310.891800	2	cue_ug-prop_pmod	n/a	23	2	n/a	n/a
320.441400	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
331.491460	2	cue_dict_pmod	n/a	23	2	n/a	n/a
339.541400	2	cue_dict_pmod	n/a	25	4	n/a	n/a
349.091550	2	cue_ug-prop_pmod	n/a	19	-2	n/a	n/a
359.141140	2	cue_ug-prop_pmod	n/a	25	4	n/a	n/a
368.691220	2	cue_ug-prop_pmod	n/a	17	-4	n/a	n/a
376.741030	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
10.525455	1.683208	dec_dg-prop_pmod_choice	1.683208	19	n/a	18	-2.205706e-01
22.075905	1.966260	dec_ug-prop_pmod_choice	1.966260	23	n/a	16	1.680448e-01
30.125332	1.483901	dec_dg-prop_pmod_choice	1.483901	25	n/a	17	4.679779e-02
41.675260	2.150139	dec_ug-resp_pmod_reject	2.150139	17	n/a	0	-1.695694e-01
41.675260	2.150139	dec_ug-resp_pmod_option_presented	2.150139	17	n/a	0	-1.107458e-01
41.675260	2.150139	dec_ug-resp_pmod_choice	2.150139	17	n/a	0	-1.695694e-01
49.724365	0.951007	dec_ug-prop_pmod_choice	0.951007	15	n/a	10	1.970303e-01
63.275326	1.916724	dec_ug-resp_pmod_accept	1.916724	25	n/a	14	2.704306e-01
63.275326	1.916724	dec_ug-resp_pmod_option_presented	1.916724	25	n/a	14	2.704306e-01
63.275326	1.916724	dec_ug-resp_pmod_choice	1.916724	25	n/a	14	2.704306e-01
71.324880	2.817149	dec_ug-prop_pmod_choice	2.817149	15	n/a	12	6.369698e-02
80.875170	1.583240	dec_ug-prop_pmod_choice	1.583240	23	n/a	19	3.761002e-02
90.924990	1.750306	dec_ug-resp_pmod_accept	1.750306	19	n/a	10	3.041148e-01
90.924990	1.750306	dec_ug-resp_pmod_option_presented	1.750306	19	n/a	10	3.041148e-01
90.924990	1.750306	dec_ug-resp_pmod_choice	1.750306	19	n/a	10	3.041148e-01
100.974860	1.916869	dec_ug-prop_pmod_choice	1.916869	15	n/a	14	-6.963636e-02
109.024820	1.566953	dec_ug-prop_pmod_choice	1.566953	15	n/a	10	1.970303e-01
125.574850	1.916551	dec_dg-prop_pmod_choice	1.916551	19	n/a	18	-2.205706e-01
140.624790	2.766563	dec_dg-prop_pmod_choice	2.766563	19	n/a	15	-6.267589e-02
148.674790	1.466846	dec_dg-prop_pmod_choice	1.466846	19	n/a	18	-2.205706e-01
156.724580	2.350288	dec_ug-prop_pmod_choice	2.350288	23	n/a	16	1.680448e-01
170.274220	1.884165	dec_ug-prop_pmod_choice	1.884165	25	n/a	17	1.836970e-01
180.325740	2.216086	dec_dg-prop_pmod_choice	2.216086	23	n/a	22	-2.297239e-01
