onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
5.008544	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
16.058632	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
27.108889	2	cue_dict_pmod	n/a	25	6	n/a	n/a
35.158573	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
43.208153	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
56.758633	2	cue_dict_pmod	n/a	19	0	n/a	n/a
66.808800	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
74.858560	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
82.908510	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
93.958500	2	cue_ug-resp_pmod	n/a	19	-1	n/a	n/a
110.508460	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
118.558520	2	cue_dict_pmod	n/a	25	6	n/a	n/a
128.608460	2	cue_dict_pmod	n/a	17	-2	n/a	n/a
138.158700	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
153.208420	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
162.758380	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
170.808320	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
180.358430	2	cue_dict_pmod	n/a	19	0	n/a	n/a
188.408390	2	cue_dict_pmod	n/a	23	4	n/a	n/a
200.458310	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
212.008580	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
222.058100	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
235.608080	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
247.658310	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
257.708040	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
267.758060	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
280.808170	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
290.857800	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
300.407600	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
308.457950	2	cue_dict_pmod	n/a	21	2	n/a	n/a
319.507900	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
331.057900	2	cue_dict_pmod	n/a	15	-4	n/a	n/a
343.107880	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
356.157930	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
364.207920	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
