onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
4.994946	2	cue_dict_pmod	n/a	23	2	n/a	n/a
13.044453	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
28.094667	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
40.144684	2	cue_dict_pmod	n/a	19	-2	n/a	n/a
53.194280	2	cue_dict_pmod	n/a	23	2	n/a	n/a
63.244240	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
73.294310	2	cue_dict_pmod	n/a	23	2	n/a	n/a
81.344200	2	cue_dict_pmod	n/a	23	2	n/a	n/a
89.394200	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
100.444010	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
109.994010	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
119.544334	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
132.594020	2	cue_ug-resp_pmod	n/a	25	5	n/a	n/a
142.143970	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
152.194050	2	cue_dict_pmod	n/a	21	0	n/a	n/a
163.243840	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
178.293850	2	cue_ug-resp_pmod	n/a	15	-5	n/a	n/a
187.843890	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
195.893590	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
207.443530	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
215.493480	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
223.543640	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
233.093410	2	cue_dict_pmod	n/a	21	0	n/a	n/a
243.143400	2	cue_ug-resp_pmod	n/a	21	1	n/a	n/a
252.693270	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
262.243260	2	cue_ug-resp_pmod	n/a	23	3	n/a	n/a
274.293370	2	cue_ug-prop_pmod	n/a	23	3	n/a	n/a
286.343170	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
296.393200	2	cue_dict_pmod	n/a	19	-2	n/a	n/a
306.443270	2	cue_dict_pmod	n/a	21	0	n/a	n/a
319.993100	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
328.043030	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
346.093000	2	cue_dict_pmod	n/a	25	4	n/a	n/a
354.142880	2	cue_ug-resp_pmod	n/a	17	-3	n/a	n/a
365.692870	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
373.742550	2	cue_dict_pmod	n/a	15	-6	n/a	n/a
7.527111	1.200287	dec_ug-prop_pmod_choice	1.200287	23	n/a	13	2.409073e-01
15.577462	1.733059	dec_dg-prop_pmod_choice	1.733059	25	n/a	17	-7.578657e-02
30.626867	1.750234	dec_ug-resp_pmod_accept	1.750234	19	n/a	10	2.568523e-01
30.626867	1.750234	dec_ug-resp_pmod_option_presented	1.750234	19	n/a	10	2.568523e-01
30.626867	1.750234	dec_ug-resp_pmod_choice	1.750234	19	n/a	10	2.568523e-01
45.676920	1.766712	dec_ug-prop_pmod_choice	1.766712	19	n/a	10	2.798089e-01
55.726917	1.150047	dec_ug-prop_pmod_choice	1.150047	23	n/a	13	2.409073e-01
65.776886	1.933288	dec_ug-resp_pmod_reject	1.933288	25	n/a	0	-1.368319e-01
65.776886	1.933288	dec_ug-resp_pmod_option_presented	1.933288	25	n/a	0	-1.368319e-01
65.776886	1.933288	dec_ug-resp_pmod_choice	1.933288	25	n/a	0	-2.168319e-01
75.826520	2.383578	dec_ug-prop_pmod_choice	2.383578	23	n/a	13	2.409073e-01
83.876630	1.266444	dec_ug-prop_pmod_choice	1.266444	23	n/a	19	-1.996225e-02
94.926740	1.683460	dec_ug-resp_pmod_accept	1.683460	19	n/a	15	-6.305619e-03
94.926740	1.683460	dec_ug-resp_pmod_option_presented	1.683460	19	n/a	15	-6.305619e-03
94.926740	1.683460	dec_ug-resp_pmod_choice	1.683460	19	n/a	15	-6.305619e-03
104.477200	1.949591	dec_ug-prop_pmod_choice	1.949591	15	n/a	8	2.727914e-01
114.027176	2.032832	dec_ug-resp_pmod_reject	2.032832	19	n/a	0	-1.642004e-01
114.027176	2.032832	dec_ug-resp_pmod_option_presented	2.032832	19	n/a	0	-1.642004e-01
114.027176	2.032832	dec_ug-resp_pmod_choice	2.032832	19	n/a	0	-2.168319e-01
125.076370	2.483567	dec_dg-prop_pmod_choice	2.483567	21	n/a	12	3.278486e-02
136.626630	2.250049	dec_dg-prop_pmod_choice	2.250049	25	n/a	20	-1.957866e-01
144.677050	2.149554	dec_ug-resp_pmod_accept	2.149554	15	n/a	12	-1.683193e-02
144.677050	2.149554	dec_ug-resp_pmod_option_presented	2.149554	15	n/a	12	-1.683193e-02
144.677050	2.149554	dec_ug-resp_pmod_choice	2.149554	15	n/a	12	-1.683193e-02
157.726380	1.866669	dec_ug-prop_pmod_choice	1.866669	21	n/a	12	2.346961e-01
168.776570	2.433379	dec_dg-prop_pmod_choice	2.433379	21	n/a	20	-3.481675e-01
182.326840	1.366229	dec_dg-prop_pmod_choice	1.366229	15	n/a	12	-1.957866e-01
190.376040	1.717181	dec_ug-resp_pmod_accept	1.717181	23	n/a	16	8.751589e-02
190.376040	1.717181	dec_ug-resp_pmod_option_presented	1.717181	23	n/a	16	8.751589e-02
190.376040	1.717181	dec_ug-resp_pmod_choice	1.717181	23	n/a	16	8.751589e-02
199.926090	2.683340	dec_dg-prop_pmod_choice	2.683340	17	n/a	14	-2.193160e-01
209.976730	1.899515	dec_ug-resp_pmod_accept	1.899515	23	n/a	13	2.179507e-01
209.976730	1.899515	dec_ug-resp_pmod_option_presented	1.899515	23	n/a	13	2.179507e-01
209.976730	1.899515	dec_ug-resp_pmod_choice	1.899515	23	n/a	13	2.179507e-01
218.026150	2.900149	dec_dg-prop_pmod_choice	2.900149	21	n/a	20	-3.481675e-01
227.575800	2.266984	dec_ug-resp_pmod_accept	2.266984	19	n/a	15	-6.305619e-03
227.575800	2.266984	dec_ug-resp_pmod_option_presented	2.266984	19	n/a	15	-6.305619e-03
227.575800	2.266984	dec_ug-resp_pmod_choice	2.266984	19	n/a	15	-6.305619e-03
235.626040	1.150488	dec_ug-prop_pmod_choice	1.150488	21	n/a	14	1.394580e-01
247.176530	2.432871	dec_dg-prop_pmod_choice	2.432871	21	n/a	14	-6.245323e-02
256.725980	1.783284	dec_dg-prop_pmod_choice	1.783284	17	n/a	16	-3.369630e-01
264.775850	2.483560	dec_dg-prop_pmod_choice	2.483560	23	n/a	22	-3.523083e-01
276.825680	1.650257	dec_ug-resp_pmod_accept	1.650257	23	n/a	13	2.179507e-01
276.825680	1.650257	dec_ug-resp_pmod_option_presented	1.650257	23	n/a	13	2.179507e-01
276.825680	1.650257	dec_ug-resp_pmod_choice	1.650257	23	n/a	13	2.179507e-01
288.875800	1.533449	dec_ug-resp_pmod_reject	1.533449	21	n/a	0	-1.692129e-01
288.875800	1.533449	dec_ug-resp_pmod_option_presented	1.533449	21	n/a	0	-1.692129e-01
288.875800	1.533449	dec_ug-resp_pmod_choice	1.533449	21	n/a	0	-2.168319e-01
298.925800	2.399880	dec_ug-prop_pmod_choice	2.399880	19	n/a	10	2.798089e-01
310.476230	1.033168	dec_ug-prop_pmod_choice	1.033168	21	n/a	12	2.346961e-01
322.525500	1.483590	dec_ug-resp_pmod_reject	1.483590	21	n/a	0	-2.168319e-01
322.525500	1.483590	dec_ug-resp_pmod_option_presented	1.483590	21	n/a	0	-1.692129e-01
322.525500	1.483590	dec_ug-resp_pmod_choice	1.483590	21	n/a	0	-2.168319e-01
333.576400	2.332670	dec_dg-prop_pmod_choice	2.332670	17	n/a	12	-1.016689e-01
348.625030	1.467588	dec_ug-prop_pmod_choice	1.467588	25	n/a	20	6.124711e-03
358.175450	1.816875	dec_dg-prop_pmod_choice	1.816875	17	n/a	14	-2.193160e-01
368.225400	1.683454	dec_ug-resp_pmod_accept	1.683454	15	n/a	10	1.165014e-01
368.225400	1.683454	dec_ug-resp_pmod_option_presented	1.683454	15	n/a	10	1.165014e-01
368.225400	1.683454	dec_ug-resp_pmod_choice	1.683454	15	n/a	10	1.165014e-01
376.275120	1.766741	dec_ug-prop_pmod_choice	1.766741	15	n/a	8	2.727914e-01
