onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod
4.993737	2	cue_ug-resp_pmod	n/a	23	2	n/a	n/a
14.543481	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
22.594450	2	cue_dict_pmod	n/a	17	-3	n/a	n/a
36.143368	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
44.193367	2	cue_ug-resp_pmod	n/a	25	4	n/a	n/a
59.243374	2	cue_dict_pmod	n/a	25	5	n/a	n/a
69.293655	2	cue_dict_pmod	n/a	23	3	n/a	n/a
80.343260	2	cue_ug-resp_pmod	n/a	19	-2	n/a	n/a
88.393326	2	cue_ug-resp_pmod	n/a	21	0	n/a	n/a
98.443300	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
108.493355	2	cue_dict_pmod	n/a	21	1	n/a	n/a
118.543290	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
128.093490	2	cue_dict_pmod	n/a	23	3	n/a	n/a
137.643260	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
151.193190	2	cue_dict_pmod	n/a	21	1	n/a	n/a
161.243120	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
174.293240	2	cue_ug-resp_pmod	n/a	15	-6	n/a	n/a
190.843230	2	cue_ug-resp_pmod	n/a	25	4	n/a	n/a
200.392930	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
211.443120	2	cue_dict_pmod	n/a	15	-5	n/a	n/a
221.493000	2	cue_ug-resp_pmod	n/a	19	-2	n/a	n/a
231.043080	2	cue_ug-prop_pmod	n/a	17	-3	n/a	n/a
244.593280	2	cue_ug-resp_pmod	n/a	25	4	n/a	n/a
252.643510	2	cue_ug-resp_pmod	n/a	25	4	n/a	n/a
262.709300	2	cue_ug-prop_pmod	n/a	15	-5	n/a	n/a
274.759300	2	cue_dict_pmod	n/a	25	5	n/a	n/a
288.309500	2	cue_dict_pmod	n/a	17	-3	n/a	n/a
303.359560	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
314.409640	2	cue_dict_pmod	n/a	19	-1	n/a	n/a
322.458980	2	cue_dict_pmod	n/a	19	-1	n/a	n/a
330.509280	2	cue_ug-resp_pmod	n/a	17	-4	n/a	n/a
338.559450	2	cue_ug-prop_pmod	n/a	19	-1	n/a	n/a
346.609400	2	cue_ug-prop_pmod	n/a	25	5	n/a	n/a
354.659520	2	cue_ug-prop_pmod	n/a	21	1	n/a	n/a
367.709320	2	cue_ug-resp_pmod	n/a	23	2	n/a	n/a
377.759200	2	cue_ug-resp_pmod	n/a	19	-2	n/a	n/a
9.026131	1.100112	dec_dg-prop_pmod_choice	1.100112	23	n/a	19	-1.951127e-01
17.075840	1.218145	dec_ug-prop_pmod_choice	1.218145	15	n/a	8	3.234653e-01
26.626667	2.816154	dec_ug-prop_pmod_choice	2.816154	17	n/a	12	1.509163e-01
38.676250	1.466703	dec_ug-resp_pmod_accept	1.466703	19	n/a	13	1.194978e-01
38.676250	1.466703	dec_ug-resp_pmod_option_presented	1.466703	19	n/a	13	1.194978e-01
38.676250	1.466703	dec_ug-resp_pmod_choice	1.466703	19	n/a	13	1.194978e-01
46.725597	0.817180	dec_dg-prop_pmod_choice	0.817180	25	n/a	23	-2.890258e-01
61.775917	1.250131	dec_ug-prop_pmod_choice	1.250131	25	n/a	14	2.967986e-01
74.825740	2.083757	dec_ug-prop_pmod_choice	2.083757	23	n/a	13	2.915812e-01
82.876520	1.516106	dec_dg-prop_pmod_choice	1.516106	19	n/a	13	-5.323631e-02
90.925750	1.250424	dec_dg-prop_pmod_choice	1.250424	21	n/a	17	-1.785496e-01
100.976520	2.533022	dec_ug-resp_pmod_accept	2.533022	25	n/a	17	1.237083e-01
100.976520	2.533022	dec_ug-resp_pmod_option_presented	2.533022	25	n/a	17	1.237083e-01
100.976520	2.533022	dec_ug-resp_pmod_choice	2.533022	25	n/a	17	1.237083e-01
111.026430	1.066255	dec_ug-prop_pmod_choice	1.066255	21	n/a	14	1.901319e-01
122.575880	1.499719	dec_ug-resp_pmod_reject	1.499719	19	n/a	0	-1.436601e-01
122.575880	1.499719	dec_ug-resp_pmod_option_presented	1.499719	19	n/a	0	-1.436601e-01
122.575880	1.499719	dec_ug-resp_pmod_choice	1.499719	19	n/a	0	-1.962917e-01
132.125900	2.633829	dec_ug-prop_pmod_choice	2.633829	23	n/a	19	3.071165e-02
141.676390	1.532879	dec_ug-resp_pmod_accept	1.532879	15	n/a	8	2.703750e-01
141.676390	1.532879	dec_ug-resp_pmod_option_presented	1.532879	15	n/a	8	2.703750e-01
141.676390	1.532879	dec_ug-resp_pmod_choice	1.532879	15	n/a	8	2.703750e-01
153.724990	1.550902	dec_ug-prop_pmod_choice	1.550902	21	n/a	12	2.853700e-01
166.775680	2.883997	dec_ug-resp_pmod_reject	2.883997	19	n/a	0	-1.962917e-01
166.775680	2.883997	dec_ug-resp_pmod_option_presented	2.883997	19	n/a	0	2.773925e-01
166.775680	2.883997	dec_ug-resp_pmod_choice	2.883997	19	n/a	0	-1.962917e-01
178.325900	1.916642	dec_dg-prop_pmod_choice	1.916642	15	n/a	14	-3.023591e-01
194.875690	1.433507	dec_dg-prop_pmod_choice	1.433507	25	n/a	23	-2.890258e-01
205.925600	1.516552	dec_ug-resp_pmod_reject	1.516552	19	n/a	0	1.423461e-02
205.925600	1.516552	dec_ug-resp_pmod_option_presented	1.516552	19	n/a	0	1.423461e-02
205.925600	1.516552	dec_ug-resp_pmod_choice	1.516552	19	n/a	0	-1.962917e-01
213.976380	1.665958	dec_ug-prop_pmod_choice	1.665958	15	n/a	10	1.901319e-01
225.525380	1.600372	dec_dg-prop_pmod_choice	1.600372	19	n/a	18	-3.163942e-01
235.075730	2.616439	dec_ug-resp_pmod_accept	2.616439	17	n/a	9	2.742965e-01
235.075730	2.616439	dec_ug-resp_pmod_option_presented	2.616439	17	n/a	9	2.742965e-01
235.075730	2.616439	dec_ug-resp_pmod_choice	2.616439	17	n/a	9	2.742965e-01
247.125230	1.116777	dec_dg-prop_pmod_choice	1.116777	25	n/a	23	-2.890258e-01
255.175540	4.000000	missed_trial	n/a	25	n/a	n/a	n/a
265.241460	1.834188	dec_ug-resp_pmod_accept	1.834188	15	n/a	8	2.703750e-01
265.241460	1.834188	dec_ug-resp_pmod_option_presented	1.834188	15	n/a	8	2.703750e-01
265.241460	1.834188	dec_ug-resp_pmod_choice	1.834188	15	n/a	8	2.703750e-01
278.791500	1.217616	dec_ug-prop_pmod_choice	1.217616	25	n/a	14	2.967986e-01
